rep_number,timestamp,expert_score,is_perfect,user_feedback,arms_score,legs_score,core_score,head_score,min_angle,max_angle,range_of_motion
1,1767367887.130214,,,,100,65.0,70.0,100,55.7,173.0,117.3
2,1767367889.483744,,,,75.0,65.0,70.0,100,61.1,177.3,116.20000000000002
3,1767367891.872882,93.0,True,,100,100,72.0,100,53.7,176.8,123.10000000000001
4,1767367894.202709,,,,100,65.0,70.0,100,53.3,175.2,121.89999999999999
5,1767367896.609992,,,,100,65.0,66.2,100,49.0,178.6,129.6
6,1767367898.984262,,,,75.0,65.0,70.0,100,56.9,178.8,121.9
7,1767367901.275929,,,,75.0,65.0,76.7,100,65.6,179.2,113.6
0,1767367907.007646,,,,,,,,,,
