rep_number,num_samples,timestamp
1,14,1767284057.827735
2,11,1767284062.15403
3,14,1767284064.015208
4,11,1767284065.822693
5,12,1767284067.525852
6,12,1767284069.259732
7,11,1767284075.90418
8,11,1767284077.467441
9,12,1767284079.150968
10,15,1767284080.997666
11,10,1767284082.559367
12,27,1767284085.40045
13,12,1767284091.877348
14,13,1767284093.451429
15,9,1767284094.971712
16,11,1767284096.609994
17,11,1767284098.088817
18,12,1767284099.649654
0,827,1767284046.452915
