ROM,min_elbow_angle,max_elbow_angle,rep_duration_seconds,avg_speed,shoulder_stability,wrist_sway,mean_elbow_angle,angle_range,peak_contraction_angle,tempo_up_down_ratio,rep_id,label,filename
159.78936378011525,3.982632784329945,163.7719965644452,2.466666666666667,64.77947180274943,0.3786069829622512,0.9251251879226549,88.44459870083719,159.78936378011525,3.982632784329945,0.8750000000000001,0,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135439856_Sports2D
167.48530244220711,4.350809164725372,171.8361116069325,2.0,83.74265122110356,0.024952846139016844,0.2935871056911455,80.63454651781085,167.48530244220711,4.350809164725372,0.5641025641025641,1,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135456945_Sports2D
168.33852981556396,59.675421661280645,228.0139514768446,0.3,561.1284327185466,0.1587120588177247,0.3540009230433375,120.36354062728522,168.33852981556396,59.675421661280645,0.25,2,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135456945_Sports2D
317.6224694072109,-155.49352567602187,162.128943731189,2.3,138.09672582922212,0.06544402624185562,0.5478673786265192,13.859025069585911,317.6224694072109,-155.49352567602187,1.7999999999999998,3,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135502228_Sports2D
387.7544513078244,-161.35948030508797,226.39497100273644,3.466666666666667,111.85224556956473,1.2603645277207807,1.6818017464260548,75.66272811974389,387.7544513078244,-161.35948030508797,0.5217391304347826,4,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135508146_Sports2D
149.8118214645396,4.529380855710383,154.34120232024998,1.6666666666666667,89.88709287872376,0.09536600680497964,0.3369820778169666,70.92926987855648,149.8118214645396,4.529380855710383,0.6451612903225805,5,Leg_Drive,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Leg_Drive\PXL_20250420_135908641_Sports2D
169.41608018035635,-1.873478621872581,167.54260155848377,1.5333333333333334,110.48874794371065,0.3179952067245328,0.332172298891504,86.64839529084385,169.41608018035635,-1.873478621872581,1.1363636363636365,6,Leg_Drive,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Leg_Drive\PXL_20250420_135918014_Sports2D
170.54322338327958,-4.405103007448572,166.13812037583102,2.033333333333333,83.87371641800635,0.34041904841519544,0.992541600151007,111.99349197378142,170.54322338327958,-4.405103007448572,1.9523809523809526,7,Leg_Drive,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Leg_Drive\PXL_20250420_135938029_Sports2D
188.45600589526063,-0.9802528754579748,187.47575301980265,1.2333333333333334,152.8021669421032,0.09859158608897765,0.4416675819924403,113.73629867101079,188.45600589526063,-0.9802528754579748,2.4545454545454546,8,Leg_Drive,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Leg_Drive\PXL_20250420_135943357_Sports2D
723.1478808829197,-182.37116931560575,540.7767115673139,12.9,56.05797526224184,0.9775386239013761,1.6199756842043627,93.31352683323519,723.1478808829197,-182.37116931560575,0.651063829787234,9,Leg_Drive,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Leg_Drive\PXL_20250420_135948296_Sports2D
245.99435207121607,2.809603494818052,248.80395556603412,3.1,79.35301679716648,0.1742441201638243,0.8525320518645475,130.63179569315645,245.99435207121607,2.809603494818052,1.7647058823529411,10,Partial,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Partial\PXL_20250420_135707224_Sports2D
263.08809349664995,-5.0191618905780455,258.0689316060719,1.6333333333333333,161.07434295713261,0.11257644874073763,0.2787589996729634,82.7523249153589,263.08809349664995,-5.0191618905780455,0.7857142857142857,11,Partial,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Partial\PXL_20250420_135722465_Sports2D
159.000231688847,3.999891245729595,163.0001229345766,2.1,75.7143960423081,0.5545928525394992,1.2473139667972677,92.89085275959991,159.000231688847,3.999891245729595,1.0,12,Partial,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Partial\PXL_20250420_135722465_Sports2D
159.0369429142436,4.399976725607478,163.43691963985108,2.9,54.84032514284262,0.33900991397912733,0.835455280160264,87.5814982334543,159.0369429142436,4.399976725607478,0.9130434782608694,13,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135439856_Sports2D
158.9046506265932,4.051792637455933,162.95644326404914,2.066666666666667,76.8893470773838,0.41051831993874,0.9884030476781317,89.62339816034266,158.9046506265932,4.051792637455933,0.9090909090909091,14,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135439856_Sports2D
160.22269066288627,3.9993925476654586,164.22208321055172,3.0,53.40756355429542,0.34589762925554,0.8544007256470266,87.60045732564467,160.22269066288627,3.9993925476654586,0.8958333333333333,15,Correct,D:/ML Projects/AIL721/Course Project/New/New_gym_dataset/New_gym_dataset/OHP\Test\Correct\PXL_20250420_135439856_Sports2D
