timestamp,node_id,node_name,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,roll,pitch,yaw,rep_number
1767651571.287592,1,left_wrist,-0.2826,0.1947,-0.9955,26.81,-113.05,-87.15,-0.09469951421155165,-0.1268018014373613,0.9804757758876694,0.11670714655842201,165.1664565752961,-8.980819013137745,-164.0906057227287,1
1767651571.287592,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,-0.6561401969143508,-0.06904908215288387,0.7475405679414868,-0.07678128371393989,-169.23319917257896,-82.56229274997811,-178.90427975943325,1
1767651571.3668962,1,left_wrist,-0.1103,0.6466,-0.9252,-134.33,-170.52,-76.58,-0.02303625177649581,-0.14514068952020723,0.9707663877084795,0.18977916599331668,157.96520358391092,0.5938080559950194,-163.10883730041814,1
1767651571.3668962,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,-0.4318192552038415,-0.0832772103114488,0.8777002314858172,-0.19036633296800418,-154.69186515227815,-52.159546535366985,178.29779050446774,1
1767651571.41902,1,left_wrist,-0.4568,0.7974,-0.8638,-63.21,-44.87,-82.11,0.00127834082439743,-0.17587666458049792,0.9588053739948563,0.22306505665244708,154.61440367432692,4.641175479901161,-160.25708529991024,1
1767651571.41902,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,-0.3062277256541545,-0.0862581203018419,0.9163791299561233,-0.24296791332094714,-150.52441018424136,-37.096359178735945,-179.33313847363866,1
1767651571.470874,1,left_wrist,-0.6891,1.1429,-0.9072,8.12,-35.28,-6.44,0.01928343985194683,-0.17540934960968205,0.9581613587176953,0.22535864677718628,154.66026149568506,6.662075302949823,-160.7509115987751,1
1767651571.470874,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,-0.1743110287527222,-0.08721177500911836,0.9366990545031347,-0.29086878974523844,-146.25016335089842,-22.165815687521583,-176.1626034443577,1
1767651571.533865,1,left_wrist,-0.3645,0.9355,-1.016,130.2,106.19,122.15,-0.008614643458363606,-0.1314347822962116,0.9765793753581403,0.17012762722714173,160.44685696074765,1.5985080277961627,-164.94505298659553,1
1767651571.533865,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,-0.038660303187839244,-0.08627618879395033,0.9381761803669213,-0.3329973795643876,-141.43222141068264,-7.4695831126756405,-172.10823881044251,1
1767651571.616905,1,left_wrist,-0.3645,0.9355,-1.016,130.2,106.19,122.15,-0.053802770522544195,-0.08751501187695916,0.9884857719805101,0.11109573876782577,166.70761313950786,-4.986525250086254,-169.29968938429622,1
1767651571.616905,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,0.23298563290560306,-0.07911227073409306,0.8844676434678247,-0.3964541980321864,-128.01759528024343,20.451093136481877,-159.72528341561105,1
1767651571.668983,1,left_wrist,-0.2811,0.7286,-0.9994,2.52,91.21,54.95,-0.09346103818155771,-0.06859717720259917,0.9872965119935172,0.10865108847726973,166.66124685557028,-9.76695821642635,-170.90617714833672,1
1767651571.668983,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,0.3635053148208785,-0.0731002692908564,0.830132832046967,-0.4164129175280955,-117.58263612663112,32.863236436786735,-149.6750855638148,1
1767651571.735144,1,left_wrist,0.1864,0.3138,-0.4514,80.15,215.18,62.44,-0.25658375272282075,-0.03731133921079376,0.9645494872221961,0.049162267079235177,172.48014183039194,-29.42651223780954,-173.59220202474717,1
1767651571.735144,2,right_wrist,1.3205,0.2952,-0.1937,118.65,-289.52,114.45,0.48692029958318056,-0.06565364723810528,0.7586334531968738,-0.42787089659001876,-102.6204044839322,43.04758200826,-135.0501327882831,1
1767651571.81734,1,left_wrist,0.5129,0.1313,-0.2128,62.09,217.35,48.51,-0.3496578794303217,-0.02831904956782623,0.9363361973968277,0.01455761753564942,176.43313869138257,-40.8416067705597,-175.2069403824011,1
