rep_number,timestamp,expert_score,is_perfect,user_feedback,arms_score,legs_score,core_score,head_score,min_angle,max_angle,range_of_motion
1,1767366226.19701,,,,100,100,60.0,70.0,2.6,178.5,175.9
2,1767366226.755138,,,,100,100,60.0,70.0,5.2,178.6,173.4
3,1767366227.369011,,,,100,100,60.0,70.0,3.6,176.4,172.8
4,1767366228.243081,,,,100,100,60.0,70.0,1.7,176.9,175.20000000000002
5,1767366229.837574,90.0,True,,100,100,60.0,100,4.5,176.6,172.1
6,1767366231.342512,90.0,True,,100,100,60.0,100,2.4,178.1,175.7
7,1767366232.816134,90.0,True,,100,100,60.0,100,3.9,179.6,175.7
8,1767366234.389623,90.0,True,,100,100,60.0,100,2.2,179.1,176.9
9,1767366235.955921,90.0,True,,100,100,60.0,100,4.8,176.4,171.6
10,1767366237.547175,90.0,True,,100,100,60.0,100,5.4,179.4,174.0
11,1767366239.11866,90.0,True,,100,100,60.0,100,6.4,180.0,173.6
12,1767366240.67841,90.0,True,,100,100,60.0,100,7.8,176.3,168.5
13,1767366242.290817,90.0,True,,100,100,60.0,100,5.4,178.6,173.2
14,1767366243.912727,90.0,True,,100,100,60.0,100,7.0,179.0,172.0
15,1767366245.470735,90.0,True,,100,100,60.0,100,3.6,178.9,175.3
16,1767366247.048619,90.0,True,,100,100,60.0,100,2.7,176.9,174.20000000000002
17,1767366248.705639,90.0,True,,100,100,60.0,100,3.7,177.6,173.9
18,1767366250.31869,90.0,True,,100,100,60.0,100,1.4,180.0,178.6
19,1767366252.097392,90.0,True,,100,100,60.0,100,2.4,180.0,177.6
20,1767366253.602004,90.0,True,,100,100,60.0,100,3.0,179.6,176.6
21,1767366255.238738,90.0,True,,100,100,60.0,100,3.2,179.9,176.70000000000002
22,1767366256.926521,90.0,True,,100,100,60.0,100,3.9,180.0,176.1
23,1767366258.449487,90.0,True,,100,100,60.0,100,6.5,176.7,170.2
24,1767366260.055275,90.0,True,,100,100,60.0,100,5.7,180.0,174.3
25,1767366261.684162,90.0,True,,100,100,60.0,100,5.3,179.6,174.29999999999998
26,1767366263.326043,90.0,True,,100,100,60.0,100,3.8,180.0,176.2
27,1767366264.909503,90.0,True,,100,100,60.0,100,5.4,180.0,174.6
28,1767366266.443106,90.0,True,,100,100,60.0,100,8.4,180.0,171.6
29,1767366268.128969,90.0,True,,100,100,60.0,100,3.4,179.9,176.5
30,1767366269.724303,90.0,True,,100,100,60.0,100,5.7,179.9,174.20000000000002
31,1767366271.337965,90.0,True,,100,100,60.0,100,6.5,179.3,172.8
32,1767366272.928561,90.0,True,,100,100,60.0,100,3.4,180.0,176.6
33,1767366274.488143,,,,69.8,100,60.0,100,2.8,179.9,177.1
34,1767366275.98435,,,,69.2,100,60.0,100,7.6,176.3,168.70000000000002
35,1767366277.579253,90.0,True,,100,100,60.0,100,2.4,179.8,177.4
36,1767366279.200307,90.0,True,,100,100,60.0,100,2.2,179.6,177.4
37,1767366280.859675,90.0,True,,100,100,60.0,100,2.7,179.7,177.0
38,1767366282.516781,90.0,True,,100,100,60.0,100,5.4,176.2,170.79999999999998
39,1767366284.205581,90.0,True,,100,100,60.0,100,3.2,176.4,173.20000000000002
40,1767366285.872513,90.0,True,,100,100,60.0,100,4.7,177.2,172.5
41,1767366287.551848,90.0,True,,100,100,60.0,100,4.1,176.4,172.3
42,1767366289.225039,90.0,True,,100,100,60.0,100,3.6,178.0,174.4
43,1767366290.823712,90.0,True,,100,100,60.0,100,3.7,180.0,176.3
44,1767366292.455494,,,,100,100,60.0,70.0,3.3,179.8,176.5
45,1767366294.198311,,,,100,100,60.0,70.0,2.2,179.9,177.70000000000002
46,1767366295.81257,90.0,True,,100,100,60.0,100,3.7,179.0,175.3
47,1767366297.408326,90.0,True,,100,100,60.0,100,4.8,179.2,174.39999999999998
48,1767366299.123525,90.0,True,,100,100,60.0,100,7.3,179.8,172.5
49,1767366300.779713,90.0,True,,100,100,60.0,100,5.3,180.0,174.7
50,1767366302.390033,90.0,True,,100,100,60.0,100,4.5,179.9,175.4
51,1767366304.022712,90.0,True,,100,100,60.0,100,3.4,179.9,176.5
52,1767366305.613446,90.0,True,,100,100,60.0,100,1.0,179.9,178.9
53,1767366307.250788,90.0,True,,100,100,60.0,100,3.4,180.0,176.6
54,1767366308.848082,90.0,True,,100,100,60.0,100,2.6,179.9,177.3
55,1767366310.418917,90.0,True,,100,100,60.0,100,0.1,179.6,179.5
56,1767366312.001025,90.0,True,,100,100,60.0,100,2.1,180.0,177.9
57,1767366313.593995,90.0,True,,100,100,60.0,100,1.6,179.4,177.8
58,1767366315.118892,90.0,True,,100,100,60.0,100,1.2,179.9,178.70000000000002
59,1767366316.754793,90.0,True,,100,100,60.0,100,0.3,179.9,179.6
60,1767366318.401317,90.0,True,,100,100,60.0,100,0.6,179.8,179.20000000000002
61,1767366319.968921,90.0,True,,100,100,60.0,100,0.1,179.8,179.70000000000002
62,1767366321.625239,90.0,True,,100,100,60.0,100,4.2,179.8,175.60000000000002
63,1767366323.251833,90.0,True,,100,100,60.0,100,0.5,180.0,179.5
64,1767366324.929409,90.0,True,,100,100,60.0,100,0.3,179.9,179.6
65,1767366326.566972,90.0,True,,100,100,60.0,100,2.4,179.9,177.5
66,1767366328.158871,90.0,True,,100,100,60.0,100,0.7,179.9,179.20000000000002
67,1767366329.722726,90.0,True,,100,100,60.0,100,,179.9,
68,1767366331.304157,90.0,True,,100,100,60.0,100,1.4,179.8,178.4
69,1767366332.917827,90.0,True,,100,100,60.0,100,0.3,179.9,179.6
70,1767366334.515099,,,,100,100,60.0,70.0,2.7,179.9,177.20000000000002
71,1767366336.172019,,,,100,100,60.0,70.0,0.1,179.9,179.8
72,1767366337.753933,,,,100,100,60.0,70.0,0.1,179.9,179.8
73,1767366339.347314,,,,100,100,60.0,70.0,1.6,179.8,178.20000000000002
74,1767366340.930706,,,,100,100,60.0,70.0,,180.0,
75,1767366342.508912,,,,100,100,60.0,70.0,0.9,179.7,178.79999999999998
76,1767366344.013798,,,,100,100,60.0,70.0,2.0,179.9,177.9
77,1767366345.60235,90.0,True,,100,100,60.0,100,2.6,179.7,177.1
78,1767366347.164999,90.0,True,,100,100,60.0,100,2.4,179.5,177.1
79,1767366348.834511,,,,68.9,100,60.0,100,4.1,179.7,175.6
80,1767366350.512742,,,,69.0,100,60.0,100,2.1,179.4,177.3
81,1767366352.210826,90.0,True,,100,100,60.0,100,2.5,176.8,174.3
82,1767366353.935634,90.0,True,,100,100,60.0,100,2.3,177.3,175.0
83,1767366355.604443,,,,100,100,60.0,70.0,2.3,179.8,177.5
84,1767366357.308048,,,,100,100,60.0,70.0,2.9,180.0,177.1
85,1767366359.053371,90.0,True,,100,100,60.0,100,5.3,180.0,174.7
86,1767366360.713932,90.0,True,,100,100,60.0,100,6.5,179.8,173.3
87,1767366362.374212,90.0,True,,100,100,60.0,100,6.8,179.5,172.7
88,1767366364.115139,90.0,True,,100,100,60.0,100,2.6,179.8,177.20000000000002
89,1767366365.794177,90.0,True,,100,100,60.0,100,0.4,180.0,179.6
90,1767366367.528791,90.0,True,,100,100,60.0,100,1.2,179.9,178.70000000000002
91,1767366369.230969,,,,100,100,60.0,70.0,0.1,180.0,179.9
92,1767366370.922319,,,,100,100,60.0,70.0,1.1,180.0,178.9
93,1767366372.618363,,,,100,100,60.0,70.0,,179.5,
94,1767366374.412266,90.0,True,,100,100,60.0,100,2.8,179.9,177.1
95,1767366376.256183,90.0,True,,100,100,60.0,100,0.3,180.0,179.7
96,1767366378.041043,90.0,True,,100,100,60.0,100,0.1,179.9,179.8
97,1767366379.734831,90.0,True,,100,100,60.0,100,,179.9,
98,1767366381.397995,,,,69.9,100,60.0,100,,179.9,
99,1767366383.203772,90.0,True,,100,100,60.0,100,,179.7,
100,1767366384.940081,,,,68.7,100,60.0,100,0.1,180.0,179.9
0,1767366385.332243,,,,,,,,,,
