rep_number,num_samples,timestamp
1,34,1767130664.4247239
2,1,1767130667.909568
3,1,1767130671.339947
4,1,1767130674.4508932
5,1,1767130677.6194959
6,1,1767130680.9700139
7,26,1767130689.8316228
8,1,1767130693.278362
9,1,1767130696.670893
10,1,1767130700.33319
11,1,1767130703.4781241
12,1,1767130706.7841861
13,38,1767130716.416028
14,1,1767130719.614246
15,1,1767130723.0078359
16,1,1767130726.416351
17,1,1767130729.990047
18,1,1767130733.596069
0,113,1767130656.181227
