rep_number,num_samples,timestamp
1,13,1767278185.143191
3,1,1767278196.334456
6,1,1767278209.737362
7,1,1767278213.24917
9,19,1767278227.710027
16,1,1767278252.725918
17,13,1767278262.447475
23,1,1767278282.895628
0,1713,1767278175.66526
