rep_number,num_samples,timestamp
1,108,1767482345.684711
1,107,1767482345.684711
2,72,1767482350.418041
2,72,1767482350.418041
3,287,1767482368.840053
3,287,1767482368.840053
4,618,1767482408.686954
4,618,1767482408.686954
5,2,1767482408.821814
5,2,1767482408.821814
6,3,1767482409.038691
6,3,1767482409.038691
7,2,1767482409.1707578
7,2,1767482409.1707578
8,2,1767482409.2873542
8,2,1767482409.2873542
0,1912,1767482338.8152199
