rep_number,timestamp,expert_score,is_perfect,user_feedback,arms_score,legs_score,core_score,head_score,min_angle,max_angle,range_of_motion
1,1767376659.182261,,,,70.0,100.0,65.0,100.0,29.6,179.8,150.20000000000002
2,1767376659.2279,,,,70.0,100.0,65.0,100.0,23.5,60.5,37.0
3,1767376659.318307,,,,90.0,100.0,65.0,100.0,24.3,107.8,83.5
4,1767376659.433892,,,,90.0,100.0,65.0,100.0,10.5,82.1,71.6
5,1767376659.544668,,,,90.0,100.0,65.0,100.0,5.9,88.6,82.69999999999999
6,1767376660.092736,,,,70.0,100.0,65.0,100.0,4.4,170.1,165.7
7,1767376661.518676,,,,90.0,100.0,65.0,100.0,19.3,134.7,115.39999999999999
8,1767376661.815992,,,,90.0,100.0,65.0,100.0,16.8,121.4,104.60000000000001
0,1767376669.504544,,,,,,,,,,
