timestamp,node_id,node_name,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,roll,pitch,yaw,rep_number
1767366478.784749,1,left_wrist,0.222,0.3753,-0.3494,73.78,-80.57,1.26,0.1096214888846969,-0.2825082206877519,-0.9294236059079604,-0.2105801396133718,159.62709093890766,-18.829365869440863,149.59869748751586,1
1767366478.784749,2,right_wrist,0.1718,-0.1937,-0.4187,-73.71,-76.86,-15.68,-0.17341011758935243,0.9647454606601598,-0.10400076431907036,0.16846058374086217,-157.28759883958648,-16.796516775914316,-15.702376873764205,1
1767366478.875645,1,left_wrist,-0.0166,0.1698,0.0102,35.49,-55.93,-2.87,0.08993274310785736,-0.2841332562681357,-0.9351598972539161,-0.1914585097811192,161.36824406628295,-16.081382677225704,148.85386705700353,1
1767366478.875645,2,right_wrist,0.0156,-0.2625,-0.1659,-72.52,-36.33,-15.61,-0.11991383369980617,0.979149755707348,-0.09687707071457137,0.13229233369859353,-164.45356066440615,-13.640801721794757,-13.171650148079802,1
1767366478.9296498,1,left_wrist,-0.1098,0.1122,-0.0586,33.53,19.46,-1.61,0.10828418569166233,-0.2756308624732663,-0.9397324460229732,-0.1708949755639896,164.10234126086667,-17.320963520162984,149.7431018209377,1
1767366478.9296498,2,right_wrist,-0.0137,-0.0669,-0.203,-13.79,42.28,5.11,-0.11390034952584872,0.9774849371559088,-0.10285927685422991,0.1448097965478285,-164.84510943602626,-15.050326251133395,-14.027581598534846,1
1767366479.01791,1,left_wrist,0.1049,0.1386,-0.2455,-28.56,26.6,-6.09,0.11542536916847193,-0.2717842500253674,-0.9362545694313487,-0.1903619888774817,161.94250537596668,-18.63933127210184,150.61264422077667,1
1767366479.01791,2,right_wrist,0.1166,-0.1659,-0.3021,45.08,56.77,8.68,-0.15618311835843784,0.961073784744663,-0.11080268745576616,0.19916520345929722,-158.44879756915572,-20.37810769955138,-17.07146592718494,1
1767366479.072549,1,left_wrist,0.1391,0.2035,-0.2411,-50.26,65.1,-7.7,0.13569522070947357,-0.26492851228974246,-0.9283052535056245,-0.22282066054656863,158.41378498645065,-21.715386919885425,152.3317617735366,1
1767366479.072549,2,right_wrist,0.3265,-0.5065,-0.4968,101.15,77.14,11.13,-0.19899061340641863,0.9442871415878341,-0.11206606563487458,0.23699309471192376,-152.0523430146195,-23.76453482868795,-19.530603307422982,1
1767366479.125939,1,left_wrist,0.448,0.4817,-0.5314,-63.35,116.62,-3.08,0.21612175200955183,-0.24408911631264565,-0.8941922042848307,-0.30680970226228027,148.32626305565492,-32.43120690410761,158.89574925879072,1
1767366479.125939,2,right_wrist,0.5383,-0.2938,-0.5378,89.46,94.01,16.24,-0.23184629633694678,0.9236085410068989,-0.11637481436328104,0.2822259031978814,-146.0314647487071,-27.863736507403175,-23.028532778583116,1
1767366479.183438,1,left_wrist,0.813,0.5797,-0.5109,-118.3,91.28,-7.7,0.24002732361244095,-0.23934372495080383,-0.8670863479899089,-0.36505168178717523,140.03304500465754,-36.22761199623033,162.70494380816197,1
1767366479.183438,2,right_wrist,0.527,-0.9311,-0.4778,78.89,112.77,20.3,-0.26310990648302507,0.8975995875712218,-0.12654395825248452,0.3302647182674224,-139.17166524125713,-31.75586808563462,-28.13536032750108,1
1767366479.2729,1,left_wrist,0.8403,0.5812,-0.5285,-85.54,118.58,-6.51,0.2774295489686348,-0.2267818852310448,-0.838119091019795,-0.41128969250184905,132.0163231922665,-40.66114345974479,168.44628554205931,1
1767366479.2729,2,right_wrist,0.9204,-0.5812,-0.5973,150.99,119.21,12.25,-0.3635299903569021,0.8139887953907234,-0.11406299945649909,0.4384721419251811,-116.91204923928068,-39.11597660332847,-40.55829079374225,1
1767366479.324439,1,left_wrist,0.8789,0.8091,-0.5407,-83.51,102.34,-4.62,0.3063391355894052,-0.21548096254671928,-0.8079949091868059,-0.45482800651947625,123.46522528510482,-43.713637954672805,174.47816048119202,1
