rep_number,num_samples,timestamp
1,287,1767373903.096313
2,17,1767373904.294605
3,14,1767373905.445645
4,15,1767373906.6023
5,12,1767373907.789514
6,14,1767373909.030116
7,15,1767373910.285487
8,13,1767373911.553643
9,14,1767373912.805619
10,582,1767373951.143429
11,31,1767373953.297224
12,16,1767373954.444843
13,91,1767373960.924866
14,11,1767373962.135634
0,1373,1767373878.22818
