timestamp,node_id,node_name,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,roll,pitch,yaw,rep_number
1767380388.9316869,1,left_wrist,0.4055,-0.3855,-0.834,7.42,-31.5,9.73,-0.2692997907497945,0.04249518161314903,0.9576861561788252,-0.09224428711421193,-166.60354364003382,-30.528672725591846,171.2472045337621,1
1767380388.9316869,2,right_wrist,0.3655,-0.1591,-0.954,-6.65,-37.94,-2.1,-0.22916948516936375,-0.006048053784490514,0.9730667168560821,-0.024206045929774097,-177.16019347455267,-26.505722643684265,-179.95673504169454,1
1767380389.003098,1,left_wrist,0.4792,-0.0551,-0.8891,-1.82,-24.85,8.19,-0.2570497005779105,0.044052817985168795,0.9613345573323796,-0.08843454946416635,-167.26006936283045,-29.106200602197404,171.43241820336007,1
1767380389.003098,2,right_wrist,0.5773,-0.1542,-0.791,-6.93,-21.91,-1.19,-0.2175038094546983,-0.0052001333022963295,0.9757812051362156,-0.02271764048591912,-177.3363726254685,-25.13221559087438,-179.983163209411,1
1767380389.075448,1,left_wrist,0.3084,-0.0673,-0.9823,-8.4,-4.97,0.21,-0.23975464932975243,0.04559172290641708,0.9678974715204961,-0.06011312295516283,-171.0511268491662,-27.29903036445537,172.42896542476475,1
1767380389.075448,2,right_wrist,0.4597,-0.2577,-0.9072,-39.13,-34.86,-4.97,-0.20333031988968886,-0.0029224110194306144,0.9790534578192707,-0.010127549531833034,-178.83548830865433,-23.465806051532027,-179.8998168976664,1
1767380389.126776,1,left_wrist,0.4016,-0.2357,-0.9306,-11.27,19.25,-5.67,-0.24483590066031136,0.046028606142466275,0.9667218931130719,-0.05818531206682802,-171.21045576901227,-27.905851770201956,172.3602227413233,1
1767380389.126776,2,right_wrist,0.3055,0.2084,-0.8164,33.81,9.38,1.68,-0.20636068842794628,-0.006142798049372361,0.9782525346879947,-0.01998776326111664,-177.70878691603613,-23.827931905173916,-179.76392722310976,1
1767380389.20562,1,left_wrist,0.4909,-0.0542,-0.9262,-5.32,48.93,-10.08,-0.26521792846187636,0.04239733817941876,0.9620060279764017,-0.04905423809170237,-172.21203052252872,-30.40592493122154,172.83360986317658,1
1767380389.20562,2,right_wrist,0.4172,-0.2386,-0.9008,17.64,42.84,-3.99,-0.24243329778152875,-0.00977882184917567,0.9691200366537351,-0.044009377708368116,-174.76103980059338,-28.083293822846098,179.84511550452925,1
1767380389.275784,1,left_wrist,0.5261,-0.2128,-0.792,-12.81,91.28,-7.07,-0.3306452381368996,0.04406915213667313,0.9420096065312094,-0.036736052186700875,-172.80088556684538,-38.294531551830374,172.14061066223744,1
1767380389.275784,2,right_wrist,0.5104,-0.2167,-0.8633,22.33,55.51,-4.41,-0.2670539836562233,-0.011883019831811384,0.9618827840494408,-0.05764090042942802,-172.994323411144,-31.005419771326704,179.4701419914137,1
1767380389.330071,1,left_wrist,0.5261,-0.2128,-0.792,-12.81,91.28,-7.07,-0.36516086041197815,0.04593309475115378,0.9292407733689765,-0.03254661178051563,-172.67187959905138,-42.505018872699026,171.48683530609617,1
1767380389.330071,2,right_wrist,0.6495,-0.1854,-0.6544,38.64,79.38,-17.85,-0.3039347834363467,-0.02163186879099885,0.9495834299914261,-0.07380392371567013,-171.02643753742692,-35.47980028032895,179.73399288268368,1
1767380389.4022222,1,left_wrist,0.7261,-0.059,-0.6339,-20.86,119.7,3.57,-0.4162869721027907,0.05169687578695177,0.9075183266835962,-0.021049385377355515,-172.9025336849759,-48.88573816564264,170.25009191169627,1
1767380389.4022222,2,right_wrist,0.7178,-0.2059,-0.6427,43.75,82.88,-22.75,-0.3772167227550775,-0.04330871126806594,0.9188442714418441,-0.10750397406945043,-166.60345008160326,-44.629419849587386,179.8778935796374,1
1767380389.455595,1,left_wrist,0.7618,-0.0054,-0.5051,-4.2,127.96,5.32,-0.46924800053431714,0.05463711241834836,0.8812377800982958,-0.015526585862896337,-171.9938426280155,-55.623127136422646,168.67615949445252,1
1767380389.455595,2,right_wrist,0.9199,-0.1962,-0.4699,36.12,79.87,-32.76,-0.4130259542500121,-0.058657822078079236,0.9010392445572801,-0.1187312123772398,-165.2942872064929,-49.30877661365594,-179.32965376273182,1
1767380389.5284631,1,left_wrist,0.9023,-0.0293,-0.344,7.35,124.67,5.6,-0.5682888162329,0.0556887679603983,0.8207986054160171,-0.015369834572414373,-165.9454753477791,-68.62099901361346,162.620333572885,1
1767380389.5284631,2,right_wrist,0.8891,-0.1991,-0.3357,19.53,82.95,-46.34,-0.4501914734212833,-0.07596340034215394,0.8814322375169166,-0.12097276442717834,-165.62891786811136,-54.292345479024874,-177.545894896346,1
1767380389.602389,1,left_wrist,0.7779,-0.0903,-0.2147,66.08,100.1,28.77,-0.6075506951972413,0.050467130215766084,0.791428225943012,-0.044458797935061196,-152.9412357765857,-73.17199727065683,152.44909117053353,1
1767380389.602389,2,right_wrist,0.8174,-0.2235,-0.2142,28.35,79.87,-65.94,-0.5191980434837399,-0.12428926587484505,0.8358486003610602,-0.12783852042872396,-168.8175634654256,-64.12126423169734,-170.10193695698342,1
1767380389.6767612,1,left_wrist,0.8438,-0.2347,-0.0849,63.91,133.07,-5.6,-0.7089538497299559,0.026969984701694337,0.698168538185412,-0.0960091202246449,-82.17905215804143,-79.98419565499248,87.79687413999014,1
1767380389.6767612,2,right_wrist,0.8174,-0.2235,-0.2142,28.35,79.87,-65.94,-0.5517532276707531,-0.1486546319196763,0.8102784224777335,-0.13007326485764564,-172.54563519020778,-68.87867086236201,-164.32356388849254,1
1767380391.555802,1,left_wrist,0.5348,-0.0303,-0.8194,-16.24,-75.88,-0.21,-0.3374079163169367,0.1091955991619257,0.9347312605890743,0.022576306338530222,-177.6626913622315,-39.47206405996976,165.83514230141068,2
1767380391.555802,2,right_wrist,0.5344,-0.2313,-0.773,-27.72,-49.35,20.23,-0.2495808405110792,-0.0847939502692978,0.9558856239040223,-0.12962277601227795,-166.282597024781,-29.94205653764483,-173.54592560529755,2
1767380391.6253839,1,left_wrist,0.5148,-0.081,-0.7735,-2.66,-39.41,8.47,-0.2975146602139783,0.115826277038618,0.9476420450573868,0.006622306591205799,-176.08126087225696,-34.430689228116556,164.84845554386507,2
1767380391.6253839,2,right_wrist,0.4958,-0.121,-0.8745,-16.31,-30.8,14.77,-0.23613222612956158,-0.07982354283238567,0.9611487563227838,-0.11858685429654384,-167.53017114464694,-28.21935415164783,-173.65102886539282,2
1767380391.6818519,1,left_wrist,0.5139,-0.0254,-0.7891,10.01,-40.46,-0.63,-0.2780338883729584,0.11349733955209135,0.9538355667026716,0.00363627884025319,-176.1982376549274,-32.088100888737806,165.3348386889332,2
1767380391.6818519,2,right_wrist,0.73,-0.0605,-0.7803,-6.86,-22.4,11.62,-0.23021511577931839,-0.07614209549803432,0.9633509752785514,-0.11470954707323637,-167.90395556434308,-27.453227561121363,-173.9266241425931,2
1767380391.7557418,1,left_wrist,0.5139,-0.0254,-0.7891,10.01,-40.46,-0.63,-0.26347368620002176,0.11077847315157571,0.9582830519261488,0.001827281446357343,-176.3540802557757,-30.355889186960084,165.82226506360826,2
1767380391.7557418,2,right_wrist,0.2284,-0.6505,-0.426,-0.14,-11.83,4.83,-0.21870031214632427,-0.07000363761631313,0.9665104793404707,-0.11457380814408623,-167.73736527130046,-26.026924054601903,-174.55905723121438,2
1767380391.8057642,1,left_wrist,0.3401,-0.0224,-0.8384,15.05,-7.91,0.07,-0.2563890073557487,0.10909003084396642,0.9603878352843714,-0.0043872446244945466,-175.76142519258389,-29.439783040867265,165.9251324276482,2
1767380391.8057642,2,right_wrist,0.2855,-0.1493,-0.8847,11.34,-3.29,-3.71,-0.21278773185928293,-0.07270395892404727,0.9672862656537182,-0.11744273415003939,-167.4531018332854,-25.387015373394057,-174.23998067506705,2
1767380391.878811,1,left_wrist,0.5031,-0.1303,-0.8247,-6.23,57.33,-3.99,-0.28869806897698724,0.10941228954847453,0.9511277167444142,0.0062001859066501,-176.47140815075215,-33.40367064978437,165.81667448940078,2
1767380391.878811,2,right_wrist,0.3933,-0.3074,-0.8398,21.91,39.27,-1.33,-0.22761074046681934,-0.07211123689311619,0.9620122592292263,-0.1323847930487901,-165.55434687059355,-27.195077207886342,-174.93803598575016,2
1767380391.9514298,1,left_wrist,0.6163,-0.04,-0.7886,-17.92,73.43,0.49,-0.3221455313706466,0.11119905050300326,0.9399630050928743,0.018071437184886765,-177.27605429404952,-37.56266884010637,165.57988937063976,2
1767380391.9514298,2,right_wrist,0.528,-0.204,-0.8067,18.55,59.71,-12.46,-0.28577234065571705,-0.0809806783897699,0.9435763730130559,-0.14642379361023258,-163.83840605694925,-34.26428901359627,-175.20141448512157,2
1767380392.002624,1,left_wrist,0.6461,-0.1313,-0.7213,1.96,88.27,3.29,-0.36113925210510495,0.11247105254482061,0.9255296510192156,0.017987996349636933,-176.28599356897817,-42.26313079431832,164.70679869508146,2
1767380392.002624,2,right_wrist,0.693,-0.2152,-0.712,29.4,70.49,-23.8,-0.31901751198394973,-0.09033366823778645,0.9300800956474384,-0.15817291522485064,-162.41303726183307,-38.46235862314822,-175.0829367899527,2
1767380392.055768,1,left_wrist,0.7681,-0.183,-0.6446,4.27,105.21,3.99,-0.40650380675409536,0.11332037927095459,0.9064093379706184,0.018310073074173143,-174.96415361978103,-47.822429886014525,163.51366108244216,2
1767380392.055768,2,right_wrist,0.693,-0.2152,-0.712,29.4,70.49,-23.8,-0.35186410033046706,-0.09989347105974852,0.9152451338309454,-0.1689357698565964,-161.03501400664905,-42.67469090499835,-175.0085243723673,2
1767380392.125228,1,left_wrist,0.9194,-0.143,-0.3753,42.42,113.33,6.16,-0.5009027311496375,0.10814608213756821,0.858685988179823,0.007697567717733163,-169.18790475814583,-59.5307285849653,159.44766551254406,2
1767380392.125228,2,right_wrist,0.7828,-0.2245,-0.6324,38.92,77.0,-31.78,-0.38665986542716885,-0.11328184820470613,0.8967670310245035,-0.18294879994869293,-159.22609128435363,-47.30190946871516,-174.77999491616012,2
1767380392.178454,1,left_wrist,0.9799,-0.1479,-0.3231,68.25,103.18,5.04,-0.5450608580248418,0.09466991216608185,0.8329051728696153,-0.014671120840811904,-162.52275045536692,-64.84891049909751,155.87751569350561,2
1767380392.178454,2,right_wrist,0.8969,-0.2743,-0.4241,19.67,78.33,-42.49,-0.42245604162725925,-0.1268159400460043,0.8774775897299213,-0.18836584022758346,-158.66754216940308,-52.107734408189366,-174.07460872423536,2
1767380392.252299,1,left_wrist,0.8096,-0.2201,-0.204,84.63,95.69,5.04,-0.5849235321504267,0.07775493627982806,0.8061233143521477,-0.044540245606608055,-152.43083850695098,-69.4089598408649,149.69520087522312,2
1767380392.252299,2,right_wrist,0.7559,-0.3845,-0.326,4.97,89.46,-49.63,-0.49500065618417294,-0.14979829263341346,0.8334831401869933,-0.19452680258869512,-157.94175714909463,-62.05880534644019,-172.99714290295867,2
1767380392.3262248,1,left_wrist,0.8491,-0.2586,-0.1005,105.42,149.03,-1.4,-0.6706929316175727,0.03867281862297872,0.7317435977621622,-0.1150074419855825,-108.55029600509843,-76.57019530971212,114.78136622575026,2
1767380392.3262248,2,right_wrist,0.8247,-0.1181,-0.2567,8.26,102.9,-53.83,-0.5388514443874761,-0.1625283465388199,0.8038555067465709,-0.192457740104423,-158.74727640330863,-68.26044320689167,-171.6345670055614,2
1767380393.701437,1,left_wrist,0.8032,-0.1591,-0.4973,-30.45,-78.75,-16.59,-0.4600773882397121,0.158661216315789,0.8735706208461591,0.005457624224508823,-166.6853537333682,-53.6635992463603,152.65425068813408,3
1767380393.701437,2,right_wrist,0.6876,-0.0698,-0.6525,-10.71,-76.3,26.53,-0.3879123972840598,-0.08330607934324098,0.9096311812031036,-0.12310639041430098,-166.59869164429668,-46.57088615678035,-175.32362767762586,3
1767380393.7539048,1,left_wrist,0.8032,-0.1591,-0.4973,-30.45,-78.75,-16.59,-0.4308162663647748,0.15881878326666435,0.888246146691447,0.013882420718591661,-169.87837848142746,-50.33156603367607,154.96007836428174,3
1767380393.7539048,2,right_wrist,0.5851,-0.2323,-0.7017,-24.78,-61.88,24.43,-0.3589800073606498,-0.07154608153280778,0.9232199706892155,-0.11695895969635185,-167.03493174049945,-42.81012342689023,-176.23800059002144,3
1767380393.831717,1,left_wrist,0.8252,0.0132,-0.6334,6.09,-70.98,-2.24,-0.3721041988153171,0.15512459806602635,0.9150916557783417,0.009060122720902699,-172.21271139592088,-43.14364616890973,157.67480349061765,3
1767380393.831717,2,right_wrist,0.6256,-0.2006,-0.7276,-20.02,-64.61,22.47,-0.3286301613207408,-0.06138900614903679,0.935710635911807,-0.11260201079847092,-167.3424858811264,-38.96389343739393,-176.98653825678406,3
1767380393.901681,1,left_wrist,0.7549,-0.2381,-0.6315,4.34,-71.82,-2.17,-0.34632800927878316,0.15467223604645677,0.9252747681302558,0.00011334410367267196,-171.99276510397033,-39.861366427548134,158.11241762277086,3
1767380393.901681,2,right_wrist,0.5724,-0.082,-0.7954,-10.01,-60.41,15.05,-0.2773935599393765,-0.048044804331787296,0.9541505823505717,-0.1016915723201511,-168.53538185588184,-32.623886632331626,-177.6001398816109,3
1767380393.952873,1,left_wrist,0.7549,-0.2381,-0.6315,4.34,-71.82,-2.17,-0.32064414305196975,0.1535825661765747,0.934630447384623,-0.008102821404032364,-171.857621561055,-36.646673238087175,158.6360456406069,3
1767380393.952873,2,right_wrist,0.5661,-0.2084,-0.794,-0.49,-53.9,16.03,-0.25670623929481545,-0.04292621041083528,0.9597401237528577,-0.1056321069832802,-167.9403299164707,-30.11990901469976,-178.1341516707376,3
1767380394.028414,1,left_wrist,0.6085,0.0102,-0.9443,26.81,-57.89,5.6,-0.2704649796874339,0.1486200931355042,0.9509771374653176,-0.02008100339476156,-172.084326096062,-30.56018382450051,160.0694471650455,3
