rep_number,num_samples,timestamp
1,12,1767380389.701471
2,13,1767380392.38032
3,17,1767380394.76086
4,17,1767380397.240046
5,19,1767380399.8784
6,17,1767380403.119151
7,17,1767380405.517584
8,23,1767380408.207597
9,17,1767380410.703224
10,17,1767380413.831882
11,16,1767380416.340031
12,11,1767380418.845662
13,17,1767380421.434114
14,16,1767380424.379897
15,23,1767380454.004093
0,1193,1767380379.08504
