rep_number,num_samples,timestamp
1,14,1767367887.130214
2,15,1767367889.483744
3,17,1767367891.872882
4,17,1767367894.202709
5,16,1767367896.609992
6,17,1767367898.984262
7,14,1767367901.275929
0,473,1767367876.774088
