timestamp,node_id,node_name,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,roll,pitch,yaw,rep_number
1767131134.853,1,left_wrist,-0.0771,0.12,-0.975,1.4,-5.04,17.78,0.034935953477991305,0.8736407133245881,-0.4805287322395918,-0.06799647541232581,172.71221851445264,4.889453294679771,-57.935807135297,1
1767131134.853,2,right_wrist,-0.1347,0.0244,-0.9609,0.98,-2.59,-0.42,0.05341310117783022,0.7648409639134822,0.640286813093164,-0.04688429930650529,178.74614633717908,8.054644016515232,79.78050623922432,1
1767131134.876,1,left_wrist,-0.0771,0.12,-0.975,1.4,-5.04,17.78,0.034935953477991305,0.8736407133245881,-0.4805287322395918,-0.06799647541232581,172.71221851445264,4.889453294679771,-57.935807135297,1
1767131134.876,2,right_wrist,-0.1347,0.0244,-0.9609,0.98,-2.59,-0.42,0.05341310117783022,0.7648409639134822,0.640286813093164,-0.04688429930650529,178.74614633717908,8.054644016515232,79.78050623922432,1
1767131134.9,1,left_wrist,-0.0771,0.12,-0.975,1.4,-5.04,17.78,0.034935953477991305,0.8736407133245881,-0.4805287322395918,-0.06799647541232581,172.71221851445264,4.889453294679771,-57.935807135297,1
1767131134.9,2,right_wrist,-0.1347,0.0244,-0.9609,0.98,-2.59,-0.42,0.05341310117783022,0.7648409639134822,0.640286813093164,-0.04688429930650529,178.74614633717908,8.054644016515232,79.78050623922432,1
1767131134.926,1,left_wrist,-0.0771,0.12,-0.975,1.4,-5.04,17.78,0.034935953477991305,0.8736407133245881,-0.4805287322395918,-0.06799647541232581,172.71221851445264,4.889453294679771,-57.935807135297,1
1767131134.926,2,right_wrist,-0.1347,0.0244,-0.9609,0.98,-2.59,-0.42,0.05341310117783022,0.7648409639134822,0.640286813093164,-0.04688429930650529,178.74614633717908,8.054644016515232,79.78050623922432,1
1767131134.954,1,left_wrist,-0.0771,0.12,-0.975,1.4,-5.04,17.78,0.034935953477991305,0.8736407133245881,-0.4805287322395918,-0.06799647541232581,172.71221851445264,4.889453294679771,-57.935807135297,1
1767131134.954,2,right_wrist,-0.1347,0.0244,-0.9609,0.98,-2.59,-0.42,0.05341310117783022,0.7648409639134822,0.640286813093164,-0.04688429930650529,178.74614633717908,8.054644016515232,79.78050623922432,1
